CoreID,SoilCoreLength_cm,HoleDepth_cm,BitSize,Team,Aspect,Weather,SoilCondition,Note,CollectionDate,ESRIGNSS_LATITUDE,ESRIGNSS_LONGITUDE,ESRIGNSS_ALTITUDE
5804,98,100,III,,Flat,Clear ,,,9/19/19 15:57,37.10399366,-97.98133814,355.4453928
5805,100,100,III,,Flat,Clear ,,,9/19/19 15:57,37.10316279,-97.97841514,355.2424494
5806,100,100,III,,Flat,Clear ,,,9/19/19 15:57,37.10136546,-97.97857146,354.7219316
5807,100,100,I,,Flat,Clear ,,,9/19/19 15:57,37.09572388,-97.97121842,361.2970873
5808,83,100,III,,Flat,Clear ,,All sand; 3 attempts one relocation ,9/19/19 15:57,37.10108652,-97.96775484,349.9634043
5809,50,50,I,,Flat,Clear,,,9/19/19 15:57,37.3680249,-98.12978408,467.8048295
5810,50,50,II,,Flat,Clear,,,9/19/19 15:57,37.36829848,-98.12955413,468.5580675
5811,50,50,I,,Flat,Clear,,,9/19/19 15:57,37.36945513,-98.12819956,466.7806535
5812,50,50,I,,Flat,Clear,,,9/19/19 15:57,37.36668634,-98.12800397,465.7665297
5813,50,50,I,,Flat,Clear,,,9/19/19 15:57,37.36549127,-98.12770748,464.2065926
5814,50,50,I,,Flat,Clear,,,9/19/19 15:57,37.36561657,-98.12881529,465.8938364
5815,50,50,I,,Flat ,Clear,,,9/19/19 15:57,37.36487493,-98.13004354,467.4945974
5816,50,50,I,,Flat,Clear,,,9/19/19 15:57,37.36666352,-98.12923608,467.9789688
6221,100,100,I,,SE,"Clear, windy, 50",,,9/19/19 15:57,37.79282046,-98.03712846,454.2811554
5817,50,50,I,,Flat,Clear,,,9/19/19 15:57,37.78517295,-97.99500618,449.1751076
6222,100,100,I,,SE,"Clear, windy",,,9/19/19 15:57,37.7932813,-98.03713496,454.2743132
6223,100,100,I,,SE,"Clear, windy",,,9/19/19 15:57,37.79372332,-98.0371214,454.9683421
6224,100,100,I,,SE,"Clear, windy",,,9/19/19 15:57,37.7945315,-98.03712988,455.7467002
5818,50,50,I,,Flat,Clear pink sunrise,,,9/19/19 15:57,,,
6225,100,100,I,,S,"Clear, windy",,,9/19/19 15:57,37.79518296,-98.03792201,456.3755055
6226,100,100,I,,W,"Clear, windy",,,9/19/19 15:57,37.79469862,-98.03848948,456.8440087
5819,50,50,I,,Flat,Clear,,,9/19/19 15:57,37.78573167,-97.99659108,449.1418574
6227,100,100,I,,W,"Clear, windy",,,9/19/19 15:57,37.79444895,-98.03837332,456.9500676
5820,50,50,I,,Flat,Clear,,,9/19/19 15:57,37.78527568,-97.99727232,449.5849653
6228,100,100,I,,S,"Clear, windy",,,9/19/19 15:57,37.79409439,-98.03839707,456.1358643
5821,50,50,I,,Flat,Clear,,,9/19/19 15:57,37.78575998,-97.99931081,450.2135673
6229,100,100,I,,S,"Clear, windy",,,9/19/19 15:57,37.79364015,-98.03828845,455.8315418
6230,100,100,I,,W,"Clear, windy",,,9/19/19 15:57,37.79337307,-98.03781027,455.7298529
5822,50,50,I,,Flat,Clear,,,9/19/19 15:57,37.78566902,-97.99997954,449.8357081
6231,100,100,I,,S,"Clear, windy",,,9/19/19 15:57,37.79282701,-98.03807129,455.1941027
5823,50,50,I,,Flat,Clear,,,9/19/19 15:57,37.78775261,-98.00019248,450.2735379
6232,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79244366,-98.0383842,455.4946708
6233,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79220482,-98.03953404,456.2989189
5824,50,50,II,,Flat,Clear,,,9/19/19 15:57,,,
6234,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.7926713,-98.0396541,455.9312029
6235,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79284452,-98.03918704,455.96946
6236,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79321669,-98.03884532,455.4015663
5825,50,50,II,,Flat,Clear,,,9/19/19 15:57,37.78743751,-97.99734174,450.3981602
6237,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79366193,-98.03894749,455.6912805
5826,50,50,II,,Flat,Clear,,,9/19/19 15:57,37.78716146,-97.9965705,450.4430982
6238,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79373607,-98.03884266,457.0297597
6239,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79401087,-98.03962824,456.7759746
6240,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79420267,-98.03940759,456.5446951
5827,50,50,II,,Flat,Clear,,,9/19/19 15:57,37.78753265,-97.99598814,450.2098589
6241,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79419051,-98.03951904,457.1192591
5828,50,50,II,,Flat,Clear,,,9/19/19 15:57,37.7874248,-97.99473098,450.4725743
6242,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79519775,-98.0404084,457.9393705
6243,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79457572,-98.04144439,458.2267515
5829,50,50,II,,Flat,Clear,,,9/19/19 15:57,37.7874317,-97.99382863,450.6133281
6244,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79448362,-98.04167215,457.9821667
5830,50,50,II,,Flat,Clear,,,9/19/19 15:57,37.78777014,-97.99336914,450.7323839
6245,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79493152,-98.04199942,459.0522081
6246,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79512718,-98.04198383,458.6688902
5831,50,50,II,,Flat,Clear,,,9/19/19 15:57,37.78688528,-97.99314867,450.6351162
6247,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.7950341,-98.04232205,458.6551968
6248,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79475625,-98.04268661,459.2599227
5832,50,50,II,,Flat,Clear,,,9/19/19 15:57,37.78695707,-97.99225086,450.1398646
6249,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79430063,-98.04247054,458.7602247
5833,50,50,II,,Flat,Clear,,,9/19/19 15:57,37.78661008,-97.99292643,450.5117952
6250,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79413381,-98.04291837,458.5447505
6251,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79486498,-98.04300536,458.4096433
6252,100,100,I,,NE,"Clear, windy",,,9/19/19 15:57,37.79469299,-98.0443983,459.0253776
5834,50,50,II,,Flat,Clear,,,9/19/19 15:57,37.78625532,-97.99352734,450.0567161
5835,50,50,II,,Flat,Clear,,,9/19/19 15:57,37.78615564,-97.9937374,450.1469683
6253,100,100,I,,NW,"Clear, windy",,,9/19/19 15:57,37.79441378,-98.04428207,459.7306331
5836,50,50,II,,Flat,Clear,,,9/19/19 15:57,37.78579435,-97.99430853,449.6780028
6254,100,100,I,,N,"Clear, windy",,,9/19/19 15:57,37.79442343,-98.04496596,459.6243635
6255,100,100,I,,W,"Clear, windy",,,9/19/19 15:57,37.79433431,-98.04529423,459.471861
5837,100,100,III,,Flat,Clear,,,9/19/19 15:57,37.78543971,-97.99431268,448.9388326
6256,100,100,I,,SE,"Clear, windy",,,9/19/19 15:57,37.79414609,-98.04532575,459.3017707
5839,100,100,III,,Flat,Clear,,,9/19/19 15:57,37.78654247,-97.99600204,450.6622543
6257,100,100,I,,NW,"Clear, windy",,,9/19/19 15:57,37.79386476,-98.04449892,459.3619935
6258,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79342488,-98.04395007,459.281882
5838,100,100,III,,Flat,Clear,,,9/19/19 15:57,37.78763419,-97.99700789,448.1445285
6259,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.7934114,-98.04325617,458.7291991
6260,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.7931444,-98.04288859,458.9060669
6261,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79277528,-98.04316874,458.5875363
6262,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79268956,-98.04364086,459.3028089
6263,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.7926993,-98.04418111,459.8564153
5840,100,100,III,,Flat,Clear,,,9/19/19 15:57,37.78709701,-97.99804008,449.7861951
6264,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79288713,-98.04429853,459.3275285
5841,100,100,III,,Flat,Clear,,,9/19/19 15:57,37.78696728,-97.99429813,449.4646496
6265,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79288679,-98.04498407,459.8802689
5842,100,100,III,,Flat,Clear,,,9/19/19 15:57,37.78758758,-97.99302517,449.1200237
6266,100,100,III,,N,"Clear, windy",,,9/19/19 15:57,37.7933412,-98.04521038,460.2720379
5843,100,100,III,,Flat,Clear,, Anchors unsecure moved 4’,9/19/19 15:57,,,
6267,100,100,III,,NE,"Clear, windy",,,9/19/19 15:57,37.79261332,-98.04523245,460.1310703
6268,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79234091,-98.04429017,460.5880421
6269,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79250361,-98.04248687,458.5599709
6270,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79223057,-98.04123886,457.9879538
6271,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79347894,-98.04123089,457.3223681
6272,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79339275,-98.0409942,457.191957
6273,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.7929382,-98.04030913,457.8516284
6274,100,100,I,,E,"Clear, windy",,,9/19/19 15:57,37.79312363,-98.03985731,456.6886377
6275,100,100,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03359729,-97.88632065,434.5063879
6276,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03403079,-97.8862072,435.7283214
6277,100,100,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.0342162,-97.88688138,435.2732292
6278,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03458876,-97.88824995,435.9279909
6279,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03342887,-97.88895114,436.5148445
6280,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.0339718,-97.88916178,436.0698117
6281,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03406576,-97.88996703,436.0201571
6282,100,100,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03534403,-97.89292081,437.0969668
6283,100,100,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03391234,-97.89382529,435.7030934
6284,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03373861,-97.89417827,436.0858742
6285,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03363698,-97.89292866,437.1797568
6286,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.032996,-97.89237803,436.5407098
6287,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03270584,-97.89054568,436.384556
6288,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03216422,-97.89023774,437.0154634
6289,100,100,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.0321727,-97.89080351,435.452068
6290,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03173764,-97.89239936,435.9940095
6291,100,100,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03157687,-97.89457602,436.0341083
6292,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.0300335,-97.89343622,434.9322584
6293,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.02993465,-97.89228202,435.9151239
6294,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.0296506,-97.89068087,435.695884
6295,100,100,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03081813,-97.89057863,435.4274665
6296,100,100,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03101187,-97.8910459,435.6849601
6297,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.031264,-97.88943107,436.249494
6298,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03106054,-97.88772974,435.5149957
6299,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03016731,-97.88786899,435.9056234
6300,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03015871,-97.88601564,436.5680871
6301,50,50,I,,Flat,"Clear, warm, windy",,,9/19/19 15:57,38.03152339,-97.88633914,436.3554003
5844,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96880085,-98.03120268,451.5265727
5845,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96825496,-98.02950545,452.6791798
6302,50,50,I,,W,"Mostly cloudy, 25",,,9/19/19 15:57,37.91749195,-98.5986849,536.4081397
6303,50,50,I,,W,MC,,,9/19/19 15:57,37.91748947,-98.59845418,536.5473568
5846,50,50,II,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96806721,-98.03008044,452.4759377
6304,100,100,I,,S,MC,,,9/19/19 15:57,37.91767038,-98.59868882,537.3832856
5847,50,50,II,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96686991,-98.0285059,452.954465
6305,50,50,I,,W,MC,,,9/19/19 15:57,37.91677445,-98.59740575,536.9897996
6306,50,50,I,,NW,"MC, cool",,,9/19/19 15:57,37.91692765,-98.59663241,537.5456647
6307,50,50,I,,N,"MC, cool",,,9/19/19 15:57,37.91702111,-98.596642,536.8648044
6308,50,50,I,,W,"MC, cool",,,9/19/19 15:57,37.9176675,-98.59662926,536.6466563
5848,50,50,II,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96680435,-98.02895264,453.5453666
6309,50,50,I,,W,"MC, cool",,,,,,
5849,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96535839,-98.02725491,452.2691614
6310,50,50,I,,SE,"MC, cool",,,9/19/19 15:57,37.91711191,-98.5949321,538.7638143
5850,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96515255,-98.02797476,452.9219496
6311,100,100,I,,E,"MC, cool",,,9/19/19 15:57,37.91719345,-98.59447819,537.3331956
6312,100,100,I,,W,"MC, cool",,,9/19/19 15:57,37.91710506,-98.59355117,535.1818718
5851,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96409526,-98.02720419,452.1553264
6313,50,50,I,,N,"MC, cool",,,9/19/19 15:57,37.91792262,-98.59331711,535.7394934
5852,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96354421,-98.02647837,451.9295824
6314,50,50,I,,W,"MC, cool",,,9/19/19 15:57,37.91809135,-98.59137729,536.4694784
6315,50,50,I,,E,"MC, cool",,,9/19/19 15:57,37.91754532,-98.59169355,537.4244558
6316,50,50,I,,W,"MC, cool",,,9/19/19 15:57,37.91727751,-98.59265314,536.5084198
5853,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96334419,-98.02593846,450.1317239
6317,50,50,I,,NW,"MC, cool",,,9/19/19 15:57,37.91646933,-98.59274931,536.2510331
5854,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96345328,-98.02730967,452.1958904
6318,50,50,I,,NW,"MC, cool",,,9/19/19 15:57,37.91620485,-98.59298572,536.4162543
6319,50,50,I,,W,"MC, cool",,,9/19/19 15:57,37.91620449,-98.59239338,536.568082
5855,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96353904,-98.02786046,451.8527588
6320,50,50,I,,N,"MC, cool",,,9/19/19 15:57,37.91556992,-98.5924473,538.2180694
6321,100,100,I,,N,"MC, cool",,,9/19/19 15:57,37.91494207,-98.59257686,539.6322468
5856,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96415803,-98.02832205,451.9200544
5857,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96444916,-98.02864667,451.8161446
6322,50,50,I,,E,"MC, cool",,,9/19/19 15:57,37.91530484,-98.59369356,537.5690308
6323,50,50,I,,W,"MC, cool",,,9/19/19 15:57,37.91531131,-98.59427504,539.7601849
5858,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96463611,-98.02875984,451.1637999
6324,100,100,I,,E,"MC, cool",,,9/19/19 15:57,37.91549218,-98.59460733,539.5553529
6325,50,50,I,,E,"MC, cool",,,9/19/19 15:57,37.91493959,-98.59493004,538.9835589
5859,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96510263,-98.02895586,452.2408923
6326,50,50,I,,W,"MC, cool",,,9/19/19 15:57,37.91550293,-98.59644744,538.5061135
5860,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96671849,-98.03000455,452.512219
6327,100,100,I,,W,"MC, cool",,,9/19/19 15:57,37.91559303,-98.5973253,537.957858
5861,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96616672,-98.02986531,453.333447
6328,100,100,I,,W,"MC, cool",,,9/19/19 15:57,37.91676203,-98.59903335,537.8895468
5862,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96587316,-98.03010562,453.5344604
5863,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.9657284,-98.03068657,451.427679
5864,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96551459,-98.03078208,449.825041
5865,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96517318,-98.03126058,450.616548
5866,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.9642858,-98.03010913,450.8578906
5867,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96428426,-98.02978921,450.2882567
5868,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96362976,-98.02958041,449.7813369
5869,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96321046,-98.030358,451.2943485
5870,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96367323,-98.03093792,451.0502478
6329,50,50,I,,Flat,"Partly cloudy, 37",,,9/19/19 15:57,37.92497534,-98.57383256,533.4511744
6330,50,50,I,,Flat,"Mostly sunny, cool",,,9/19/19 15:57,37.92523952,-98.5740525,533.2811621
6331,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92533537,-98.57463289,532.924172
6332,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92542457,-98.57564018,533.51249
6333,100,100,I,,Flat,"MS, cool",,,9/19/19 15:57,37.9253304,-98.57564589,533.5856066
6334,100,100,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92517352,-98.57657148,533.1534118
6335,100,100,I,,Flat,"MS, cool",,,9/19/19 15:57,37.9241559,-98.57599811,532.8657663
6336,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92381267,-98.576678,533.754253
6337,100,100,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92362329,-98.57611544,533.8298807
6338,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92343625,-98.57599924,534.4760072
6339,100,100,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92352461,-98.57542644,533.3081692
6340,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92226492,-98.57576351,533.2845919
6341,100,100,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92180132,-98.57576916,532.4911775
6342,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.9221785,-98.57486811,533.3329188
6343,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92189256,-98.57500204,532.8002093
6344,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92108033,-98.57533506,531.3923718
6345,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92100802,-98.57613452,532.2654795
5871,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96449888,-98.01476821,451.1854273
6346,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.91982779,-98.57555592,532.5161394
5872,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96461538,-98.01556158,450.8362025
6347,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.91884984,-98.57647628,531.5256185
6348,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.91930128,-98.57351694,532.0558289
6349,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.91966513,-98.57399156,532.6017758
6350,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92047013,-98.57341589,532.1759134
5873,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96443152,-98.01736037,450.9574158
6351,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92082333,-98.57340536,531.8155993
6352,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92100478,-98.57340992,531.6432618
5874,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96434489,-98.01819086,452.1560018
6353,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92136481,-98.57351548,532.3234077
6354,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92290097,-98.5735223,533.12772
5875,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96447107,-98.01886317,449.7112108
6355,100,100,I,,Flat,"MS, cool",,,9/19/19 15:57,37.92362669,-98.57394317,533.331834
5876,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96401047,-98.01850715,452.044973
5877,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96388533,-98.01782763,451.871373
5878,50,50,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96408812,-98.01725079,451.3802157
5879,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96425803,-98.01613008,451.6412871
5880,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96425516,-98.0154276,452.6051771
5881,50,50,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96386502,-98.01491077,451.9490127
5882,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96370424,-98.01589689,451.2143309
5883,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96343379,-98.01589916,451.6768182
5884,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96353708,-98.01626068,451.0426131
5885,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96314939,-98.0175445,450.5410712
6356,100,100,I,,W,"MC, cool",,,9/19/19 15:57,37.95264985,-98.50811149,527.2141303
5886,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96317771,-98.01797099,450.8467533
6357,50,50,I,,S,"MC, cool",,,9/19/19 15:57,37.9533735,-98.50764216,527.0142521
5887,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.96319215,-98.01888103,450.0542014
6358,100,100,I,,SE,"MC, cool",,,9/19/19 15:57,37.95409491,-98.50775962,528.3244382
6359,50,50,I,,E,"MC, cool",,,9/19/19 15:57,37.95408532,-98.50639922,527.7416374
6360,50,50,I,,NE,"MC, cool",,,9/19/19 15:57,37.95298601,-98.50638989,526.2231655
6361,50,50,I,,W,"MC, cool",,,9/19/19 15:57,37.95228488,-98.50697217,526.8453601
5888,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.97302605,-98.01021444,450.9273464
6362,50,50,I,,N,"MC, cool",,,9/19/19 15:57,37.95210248,-98.50536482,527.7003278
6363,50,50,I,,S,"MC, cool",,,9/19/19 15:57,37.95334362,-98.50537627,525.1521735
5889,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.9721934,-98.01056573,451.1768507
6364,100,100,I,,E,"MC, cool",,,9/19/19 15:57,37.95317251,-98.5047841,523.9739075
5890,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.97158698,-98.00999025,451.1686502
6365,50,50,I,,W,"MC, cool",,,9/19/19 15:57,37.95290606,-98.50377342,525.5350631
6366,50,50,I,,NE,"MC, cool",,,9/19/19 15:57,37.95218527,-98.50389005,525.9419658
5891,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.97123621,-98.00999784,452.8687119
6367,50,50,I,,Flat,"MC, cool",,,9/19/19 15:57,37.95199521,-98.50277964,525.5162467
6368,50,50,I,,Flat,"MC, cool",,,9/19/19 15:57,37.95209133,-98.50277799,526.0855616
6369,50,50,I,,Flat,"MC, cool",,,9/19/19 15:57,37.95308429,-98.50288614,525.9812618
6370,100,100,I,,E,"MC, cool",,,9/19/19 15:57,37.95416358,-98.5028621,525.515217
5892,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.97106764,-98.01092795,451.1366282
6371,50,50,I,,E,"MC, cool",,,9/19/19 15:57,37.95461445,-98.50241306,526.3214309
6372,50,50,I,,E,"MC, cool",,,9/19/19 15:57,37.95433637,-98.50230374,525.7341469
5893,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.97069233,-98.01160866,451.878795
6373,50,50,I,,E,"MC, cool",,,,,,
5894,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.97286122,-98.01125521,451.3447801
6374,50,50,I,,SE,"MC, cool",,,9/19/19 15:57,37.95253149,-98.500248,526.3531299
6375,50,50,I,,E,"MC, cool",,,9/19/19 15:57,37.95170769,-98.50137314,526.2733447
5895,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.97323846,-98.01259863,451.5924503
6376,50,50,I,,SE,"MC, cool",,,9/19/19 15:57,37.94999593,-98.50083881,526.3285483
6377,50,50,I,,E,"MC, cool",,,9/19/19 15:57,37.95019349,-98.50222832,526.0504265
5896,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.9729715,-98.01272491,452.6009775
6378,100,100,I,,E,"MC, cool",,,9/19/19 15:57,37.95074179,-98.50219342,525.6561686
6379,50,50,I,,E,"MC, cool",,,9/19/19 15:57,37.95017686,-98.50348396,526.3791638
5904,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.97286103,-98.01319703,451.839796
6380,50,50,I,,W,"MC, cool",,,9/19/19 15:57,37.94983511,-98.50450182,526.3776415
5897,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.97223614,-98.01304384,452.5740534
6381,100,100,I,,W,"MC, cool",,,9/19/19 15:57,37.95083955,-98.5058649,528.2219926
6382,50,50,I,,S,"MC, cool 43",,,9/19/19 15:57,37.95012567,-98.50732342,527.2816007
5898,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.97170768,-98.01328789,452.5039223
5899,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.97143751,-98.01259956,452.6592222
5903,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.97160548,-98.01253141,452.7311579
5900,100,100,III,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.9718697,-98.01180205,452.8518482
5901,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.97152418,-98.01206928,452.512455
5902,50,50,I,,Flat,"Partly cloudy, cool",,,9/19/19 15:57,37.97063835,-98.01264957,452.1622437
6383,50,50,I,,Flat,"Mostly sunny, 30",,,9/19/19 15:57,37.86976178,-97.97918352,419.4543994
6384,50,50,I,,Flat,"MS, cool",,,9/19/19 15:57,37.87003879,-97.98009226,419.0786968
